FirstName,LastName,PersonPostalCode,UniversityName,UniversityPostalCode,DistanceKM
Zach,Bergeron,K9J5K4,University of Victoria,V8P5C2,3439
Zach,Bergeron,K9J5K4,University of Waterloo,N2L3G1,207
Zach,Bergeron,K9J5K4,University of Western Ontario,N6A3K7,283
Zach,Bergeron,K9J5K4,University of Windsor,N9B3P4,449
Zach,Bergeron,K9J5K4,University of Winnipeg,R3B2E9,1554
Zach,Bergeron,K9J5K4,Wilfrid Laurier University,N2L3C5,207
Zach,Bergeron,K9J5K4,William and Catherine Booth College,R3B2P2,1554
Zach,Bergeron,K9J5K4,York University,M3J1P3,117
Zach,Bergeron,K9J5K4,Yukon College,Y1A5K4,4091
Samantha,Walker,V2C1Y3,Acadia University,B4P2R6,4106
Samantha,Walker,V2C1Y3,Athabasca University,T9S3A3,652
Samantha,Walker,V2C1Y3,Bishop's University,J1M1Z7,3574
Samantha,Walker,V2C1Y3,Brandon University,R7A6A9,1432
Samantha,Walker,V2C1Y3,British Columbia Institute of Technology,V5G3H2,253
Samantha,Walker,V2C1Y3,Brock University,L2S3A1,3169
Samantha,Walker,V2C1Y3,Canadian Mennonite University,R3P2N2,1624
Samantha,Walker,V2C1Y3,Carleton University,K1S5B6,3304
Samantha,Walker,V2C1Y3,College of New Caledonia,V2N1P8,396
Samantha,Walker,V2C1Y3,College of the Rockies,V1C5L7,330
Samantha,Walker,V2C1Y3,Columbia College,V6A0C1,257
Samantha,Walker,V2C1Y3,Concordia University,H3G1M8,3446
Samantha,Walker,V2C1Y3,Conestoga College,N2G4M4,3066
Samantha,Walker,V2C1Y3,Dalhousie University,B3H4R2,4184
Samantha,Walker,V2C1Y3,Douglas College,V3M5Z5,253
Samantha,Walker,V2C1Y3,Durham College,L1G0C5,3155
Samantha,Walker,V2C1Y3,Ecole des Hautes Etudes Commerciales,H3T2A7,3443
Samantha,Walker,V2C1Y3,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,3443
Samantha,Walker,V2C1Y3,Emily Carr Institute of Art + Design,V5T0H2,258
Samantha,Walker,V2C1Y3,King's University College,T6B2H3,563
Samantha,Walker,V2C1Y3,Lakehead University,P7B5E1,2196
Samantha,Walker,V2C1Y3,McGill University,H3A0G4,3446
Samantha,Walker,V2C1Y3,McMaster University,L8S4L8,3116
Samantha,Walker,V2C1Y3,Memorial University of Newfoundland,A1C5S7,4755
Samantha,Walker,V2C1Y3,Mount Allison University,E4L1E2,4060
Samantha,Walker,V2C1Y3,Mount Royal College,T3E6K6,420
Samantha,Walker,V2C1Y3,Mount Saint Vincent University,B3M2J6,4176
Samantha,Walker,V2C1Y3,Nicola Valley Institute of Technology,V1K1R1,69
Samantha,Walker,V2C1Y3,Nipissing University,P1B8L7,2986
Samantha,Walker,V2C1Y3,Queen's University,K7L3N6,3308
Samantha,Walker,V2C1Y3,Ryerson University,M5B2K3,3133
Samantha,Walker,V2C1Y3,Simon Fraser University,V5A1S6,248
Samantha,Walker,V2C1Y3,St. Francis Xavier University,B2G2W5,4239
Samantha,Walker,V2C1Y3,Trent University,L1J5Y1,3156
Samantha,Walker,V2C1Y3,Universite de Montreal,H3T1J4,3443
Samantha,Walker,V2C1Y3,Universite de Sherbrooke,J1K2R1,3567
Samantha,Walker,V2C1Y3,Universite Laval,G1V0A6,3543
Samantha,Walker,V2C1Y3,University of Alberta,T6G2R3,557
Samantha,Walker,V2C1Y3,University of British Columbia,V6T1Z4,229
Samantha,Walker,V2C1Y3,University of Calgary,T2N1N4,424
Samantha,Walker,V2C1Y3,University of Guelph,N1G2W1,3081
Samantha,Walker,V2C1Y3,University of Lethbridge,T1K3M4,527
Samantha,Walker,V2C1Y3,University of Manitoba,R3T2N2,1629
Samantha,Walker,V2C1Y3,University of Moncton,E1A3E9,4029
Samantha,Walker,V2C1Y3,University of New Brunswick,E3B5A3,3909
Samantha,Walker,V2C1Y3,University of Northern British Columbia,V2N4Z9,396
Samantha,Walker,V2C1Y3,University of Ontario Institute of Technology,L1G0C5,3155
Samantha,Walker,V2C1Y3,University of Ottawa,K1N6N5,3303
Samantha,Walker,V2C1Y3,University of Prince Edward Island,C1A4P3,4135
Samantha,Walker,V2C1Y3,University of Quebec,G1K9H7,3547
Samantha,Walker,V2C1Y3,University of Regina,S4S0A2,1094
Samantha,Walker,V2C1Y3,University of Saskatchewan,S7N5A2,952
Samantha,Walker,V2C1Y3,University of Toronto,M5S1A1,3131
Samantha,Walker,V2C1Y3,"University of Toronto, Mississauga",L5L1C6,3117
Samantha,Walker,V2C1Y3,"University of Toronto, Scarborough",M1C1A4,3142
Samantha,Walker,V2C1Y3,University of Victoria,V8P5C2,329
Samantha,Walker,V2C1Y3,University of Waterloo,N2L3G1,3060
Samantha,Walker,V2C1Y3,University of Western Ontario,N6A3K7,3036
Samantha,Walker,V2C1Y3,University of Windsor,N9B3P4,2949
Samantha,Walker,V2C1Y3,University of Winnipeg,R3B2E9,1628
Samantha,Walker,V2C1Y3,Wilfrid Laurier University,N2L3C5,3060
Samantha,Walker,V2C1Y3,William and Catherine Booth College,R3B2P2,1628
Samantha,Walker,V2C1Y3,York University,M3J1P3,3119
Samantha,Walker,V2C1Y3,Yukon College,Y1A5K4,1463
